         51063467 function calls (49002903 primitive calls) in 436.588 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     13/7    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pydantic\_internal\_core_utils.py:201(_handle_other_schemas)
        4    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\google\genai\client.py:83(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\transformers\models\time_series_transformer\configuration_time_series_transformer.py:26(TimeSeriesTransformerConfig)
        7    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\indexes\frozen.py:76(__getitem__)
       10    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\transformers\utils\doc.py:24(docstring_decorator)
        7    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\common.py:195(any_not_none)
        3    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\io\formats\format.py:544(_initialize_justify)
        6    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\sre_parse.py:296(_class_escape)
        6    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\_weakrefset.py:39(_remove)
       12    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\internals\managers.py:948(from_blocks)
       11    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\numpy\core\_asarray.py:108(<setcomp>)
       75    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\typing.py:1022(<genexpr>)
        3    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\_config\config.py:480(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\PIL\ImageMode.py:42(getmode)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\indexes\range.py:971(<listcomp>)
       30    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\sre_compile.py:619(isstring)
        4    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\enum.py:749(__str__)
        7    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\internals\blocks.py:790(copy)
        4    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\_weakrefset.py:53(_commit_removals)
       11    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\internals\managers.py:2320(_preprocess_slice_or_indexer)
       36    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\typing.py:1242(__eq__)
       11    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\typing.py:1247(__hash__)
        7    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\threading.py:782(_newname)
        3    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\dtypes\common.py:1198(is_bool_dtype)
       32    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\internals\blocks.py:230(_can_hold_na)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\transformers\models\owlvit\configuration_owlvit.py:289(OwlViTOnnxConfig)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pydantic\_internal\_discriminated_union.py:37(apply_discriminators)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\random.py:119(__init__)
      118    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\internals\blocks.py:266(mgr_locs)
        2    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\tqdm\utils.py:266(_supports_unicode)
        5    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
       51    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\contextlib.py:420(__init__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\random.py:506(choices)
        3    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\io\formats\format.py:526(_initialize_sparsify)
       37    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\typing.py:705(__eq__)
       40    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\sre_parse.py:82(groups)
       11    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pydantic\_migration.py:262(wrapper)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\PIL\PngImagePlugin.py:120(Blend)
       33    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        9    0.000    0.000    0.000    0.000 {built-in method _winapi.DuplicateHandle}
        5    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\collections\__init__.py:565(__init__)
        4    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\indexes\base.py:1010(view)
        3    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\io\formats\format.py:630(_is_screen_narrow)
        2    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\functools.py:393(__get__)
        5    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\sre_parse.py:85(opengroup)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\ctypes\__init__.py:384(__getattr__)
        2    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\dtypes\cast.py:878(infer_dtype_from_array)
       10    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\urllib3\response.py:252(put)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\paddleocr\tools\infer\utility.py:804(check_gpu)
        5    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\PIL\PngImagePlugin.py:432(chunk_IDAT)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\transformers\models\marian\configuration_marian.py:166(MarianOnnxConfig)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\random.py:128(seed)
        6    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\internals\managers.py:288(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\google\genai\client.py:87(<lambda>)
        5    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\PIL\ImageFile.py:572(_safe_read)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pydantic\_internal\_generate_schema.py:330(__init__)
        3    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\indexes\api.py:106(_get_distinct_objs)
       12    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\indexes\range.py:553(equals)
       21    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pydantic\_internal\_model_construction.py:61(__setitem__)
        5    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\indexes\range.py:483(_view)
        2    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\inspect.py:744(cleandoc)
        2    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pydantic\_internal\_generics.py:187(iter_contained_typevars)
       45    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\compat\numpy\function.py:64(__call__)
        2    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\indexes\api.py:265(_find_common_index_dtype)
       11    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\internals\blocks.py:2795(extend_blocks)
       10    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\google\genai\_api_client.py:317(<listcomp>)
       17    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
       70    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\indexes\base.py:974(dtype)
       47    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\internals\managers.py:246(items)
       13    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\PIL\Image.py:3472(register_extension)
        7    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\generic.py:4379(_set_is_copy)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\typing.py:1107(__mro_entries__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\re.py:314(_compile_repl)
        3    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\io\formats\format.py:612(_adjust_max_rows)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\transformers\models\blenderbot_small\configuration_blenderbot_small.py:167(BlenderbotSmallOnnxConfig)
        3    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\enum.py:569(_check_for_existing_members)
       70    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pydantic\json_schema.py:2112(handle_ref_overrides)
        5    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pydantic\_internal\_schema_generation_shared.py:40(resolve_ref_schema)
        6    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\sre_compile.py:437(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\subprocess.py:1065(__del__)
        8    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\io\formats\format.py:510(has_column_names)
        3    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\_config\config.py:471(__init__)
        3    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\subprocess.py:1341(_filter_handle_list)
      126    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\indexes\range.py:376(dtype)
       22    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\sre_parse.py:169(__setitem__)
        4    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\platform.py:903(system)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\paddle\base\framework.py:896(is_compiled_with_cuda)
        3    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\PIL\Image.py:3483(register_extensions)
       15    0.000    0.000    0.000    0.000 {built-in method _socket.getdefaulttimeout}
        6    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\PIL\Image.py:3418(register_open)
        2    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\paddleocr\ppocr\data\imaug\operators.py:207(__init__)
        6    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\ops\common.py:103(_maybe_match_name)
        8    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\indexes\base.py:4440(_maybe_preserve_names)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\typing.py:801(__init__)
       20    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\enum.py:33(_is_sunder)
       68    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\numpy\core\fromnumeric.py:2416(_all_dispatcher)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
       39    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\dtypes\common.py:1122(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\transformers\models\codegen\configuration_codegen.py:149(CodeGenOnnxConfig)
       20    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\enum.py:22(_is_dunder)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pydantic\_internal\_generate_schema.py:1985(_get_prepare_pydantic_annotations_for_known_type)
        2    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\indexes\base.py:3439(_wrap_setop_result)
        4    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\io\json\_normalize.py:182(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\transformers\models\chinese_clip\configuration_chinese_clip.py:388(ChineseCLIPOnnxConfig)
       16    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
       13    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\generic.py:6277(<genexpr>)
        3    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pandas\core\indexes\api.py:102(<listcomp>)
       30    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\numpy\lib\function_base.py:154(_rot90_dispatcher)
       15    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\sre_parse.py:981(parse_template)
        1    0.000    0.000    0.000    0.000 C:\Projects\form-sage\.venv310\lib\site-packages\pydantic\_internal\_typing_extra.py:244(is_classvar_annotation)
        2    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\_collections_abc.py:381(__subclasshook__)
